Block,Hash,crawler hash,neo4j hash,check hash,crawler address,neo4j address,check address
784452,3c589d0b8eea91b6cdb0bc41b693ebd6f8633df804ce95d03a5964121b576f46,"{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 23868, 'output_value': 569026759, 'input_value': 569050627, 'hash': '3c589d0b8eea91b6cdb0bc41b693ebd6f8633df804ce95d03a5964121b576f46', 'timestamp': 1680930580}}","{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 23868, 'output_value': 569026759, 'input_value': 569050627, 'hash': '3c589d0b8eea91b6cdb0bc41b693ebd6f8633df804ce95d03a5964121b576f46', 'timestamp': 1680930580}}",Pass,"{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 569050627}], 'hash': '3c589d0b8eea91b6cdb0bc41b693ebd6f8633df804ce95d03a5964121b576f46', 'outputs': [{'to': 'bc1q2q8k2uvfus6lva35teh0xgvr4vqhmem0rawwnaygfytry4def7rscmajrs', 'value': 117129}, {'to': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 568909629}]}]}","{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 569050627}], 'hash': '3c589d0b8eea91b6cdb0bc41b693ebd6f8633df804ce95d03a5964121b576f46', 'outputs': [{'to': 'bc1q2q8k2uvfus6lva35teh0xgvr4vqhmem0rawwnaygfytry4def7rscmajrs', 'value': 117129}, {'to': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 568909629}]}]}",Pass
784452,01b3e434a3ebcf36c4a1cb2ba66d3845a11a338e0aef099f1f4df0f09712126b,"{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 14200, 'output_value': 265893, 'input_value': 280093, 'hash': '01b3e434a3ebcf36c4a1cb2ba66d3845a11a338e0aef099f1f4df0f09712126b', 'timestamp': 1680930580}}","{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 14200, 'output_value': 265893, 'input_value': 280093, 'hash': '01b3e434a3ebcf36c4a1cb2ba66d3845a11a338e0aef099f1f4df0f09712126b', 'timestamp': 1680930580}}",Pass,"{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': 'bc1q0x5rjp43sp2thexyqyvcr4a96n9y56s5xkl76q', 'value': 280093}], 'hash': '01b3e434a3ebcf36c4a1cb2ba66d3845a11a338e0aef099f1f4df0f09712126b', 'outputs': [{'to': '3ENJrqgbPAa7SGyuKbUEypCXHqDRjHPbtp', 'value': 202657}, {'to': 'bc1q0x5rjp43sp2thexyqyvcr4a96n9y56s5xkl76q', 'value': 63236}]}]}","{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': 'bc1q0x5rjp43sp2thexyqyvcr4a96n9y56s5xkl76q', 'value': 280093}], 'hash': '01b3e434a3ebcf36c4a1cb2ba66d3845a11a338e0aef099f1f4df0f09712126b', 'outputs': [{'to': '3ENJrqgbPAa7SGyuKbUEypCXHqDRjHPbtp', 'value': 202657}, {'to': 'bc1q0x5rjp43sp2thexyqyvcr4a96n9y56s5xkl76q', 'value': 63236}]}]}",Pass
784452,c2f0859528d8f4ef907a69e459515ec33148532958a2ea76c35b3869b3bb3664,"{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 10080, 'output_value': 1260230, 'input_value': 1270310, 'hash': 'c2f0859528d8f4ef907a69e459515ec33148532958a2ea76c35b3869b3bb3664', 'timestamp': 1680930580}}","{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 10080, 'output_value': 1260230, 'input_value': 1270310, 'hash': 'c2f0859528d8f4ef907a69e459515ec33148532958a2ea76c35b3869b3bb3664', 'timestamp': 1680930580}}",Pass,"{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': 'bc1qkyqzf3pyhcjn0q4sqt7fxq7y7khrx9zd2rrved', 'value': 1270310}], 'hash': 'c2f0859528d8f4ef907a69e459515ec33148532958a2ea76c35b3869b3bb3664', 'outputs': [{'to': '1DaE23u18MR2PYWX79mrfMv4qtN6DmE7cM', 'value': 161709}, {'to': 'bc1q5epqztk0p8weces59r866wjamhlmez07dt9s45', 'value': 1098521}]}]}","{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': 'bc1qkyqzf3pyhcjn0q4sqt7fxq7y7khrx9zd2rrved', 'value': 1270310}], 'hash': 'c2f0859528d8f4ef907a69e459515ec33148532958a2ea76c35b3869b3bb3664', 'outputs': [{'to': '1DaE23u18MR2PYWX79mrfMv4qtN6DmE7cM', 'value': 161709}, {'to': 'bc1q5epqztk0p8weces59r866wjamhlmez07dt9s45', 'value': 1098521}]}]}",Pass
784452,473733e9981048e3db376f0911bc726015ee7d9fc3d1beb1a1d778dfc1aed3c9,"{'transaction': {'output_count': 5, 'input_count': 1, 'fee': 15000, 'output_value': 6760152, 'input_value': 6775152, 'hash': '473733e9981048e3db376f0911bc726015ee7d9fc3d1beb1a1d778dfc1aed3c9', 'timestamp': 1680930580}}","{'transaction': {'output_count': 5, 'input_count': 1, 'fee': 15000, 'output_value': 6760152, 'input_value': 6775152, 'hash': '473733e9981048e3db376f0911bc726015ee7d9fc3d1beb1a1d778dfc1aed3c9', 'timestamp': 1680930580}}",Pass,"{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': '3JSdUu1ivm3rqMvuCTAdAj6Dc2hdVhHiEe', 'value': 6775152}], 'hash': '473733e9981048e3db376f0911bc726015ee7d9fc3d1beb1a1d778dfc1aed3c9', 'outputs': [{'to': 'bc1qmlkk32xysxhkzrcgxjkalynqkx2v7s9af2x788', 'value': 5700000}, {'to': 'bc1qydnhve3wsk6z3h6nly3wgezdwnqchks4cnlhks', 'value': 39411}, {'to': 'bc1qel9y7htglgfslthq0ktdaawudz4a78xz2zncam', 'value': 196826}, {'to': 'bc1qygac267fwyaqu86s3xarh8l0e4wcrd7wfd0nd8', 'value': 115510}, {'to': '3JSdUu1ivm3rqMvuCTAdAj6Dc2hdVhHiEe', 'value': 708404}]}]}","{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': '3JSdUu1ivm3rqMvuCTAdAj6Dc2hdVhHiEe', 'value': 6775152}], 'hash': '473733e9981048e3db376f0911bc726015ee7d9fc3d1beb1a1d778dfc1aed3c9', 'outputs': [{'to': 'bc1qmlkk32xysxhkzrcgxjkalynqkx2v7s9af2x788', 'value': 5700000}, {'to': 'bc1qydnhve3wsk6z3h6nly3wgezdwnqchks4cnlhks', 'value': 39411}, {'to': 'bc1qel9y7htglgfslthq0ktdaawudz4a78xz2zncam', 'value': 196826}, {'to': 'bc1qygac267fwyaqu86s3xarh8l0e4wcrd7wfd0nd8', 'value': 115510}, {'to': '3JSdUu1ivm3rqMvuCTAdAj6Dc2hdVhHiEe', 'value': 708404}]}]}",Pass
784452,d54ae97ae4aa0bcbb8337d5462331eac78207f9d6270a55ae65a12b517da1645,"{'transaction': {'output_count': 2, 'input_count': 3, 'fee': 20000, 'output_value': 280223, 'input_value': 300223, 'hash': 'd54ae97ae4aa0bcbb8337d5462331eac78207f9d6270a55ae65a12b517da1645', 'timestamp': 1680930580}}","{'transaction': {'output_count': 2, 'input_count': 3, 'fee': 20000, 'output_value': 280223, 'input_value': 300223, 'hash': 'd54ae97ae4aa0bcbb8337d5462331eac78207f9d6270a55ae65a12b517da1645', 'timestamp': 1680930580}}",Pass,"{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': '33EquvF5qprhdajsp8ypiQVvbs3ixmUbAX', 'value': 93441}, {'from': '35QJbX61pY8bgsUb8PL3AGbnLkEhYkEySP', 'value': 91370}, {'from': '37rod7JUBMUNv9cfcyq4JbeBHqqE696KGj', 'value': 115412}], 'hash': 'd54ae97ae4aa0bcbb8337d5462331eac78207f9d6270a55ae65a12b517da1645', 'outputs': [{'to': '12MvaYwYppD7yxB3JJT9wUVDnKP2szEwe8', 'value': 191000}, {'to': 'bc1qaad67kkffvnuqe0q3vsldcncc5e5zpg2vjhe9m', 'value': 89223}]}]}","{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': '33EquvF5qprhdajsp8ypiQVvbs3ixmUbAX', 'value': 93441}, {'from': '35QJbX61pY8bgsUb8PL3AGbnLkEhYkEySP', 'value': 91370}, {'from': '37rod7JUBMUNv9cfcyq4JbeBHqqE696KGj', 'value': 115412}], 'hash': 'd54ae97ae4aa0bcbb8337d5462331eac78207f9d6270a55ae65a12b517da1645', 'outputs': [{'to': '12MvaYwYppD7yxB3JJT9wUVDnKP2szEwe8', 'value': 191000}, {'to': 'bc1qaad67kkffvnuqe0q3vsldcncc5e5zpg2vjhe9m', 'value': 89223}]}]}",Pass
784452,ff6d280e9bf8b93e906cda5bf5e9313fecab801bacbef52c89139db3c405b633,"{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 9856, 'output_value': 17903721, 'input_value': 17913577, 'hash': 'ff6d280e9bf8b93e906cda5bf5e9313fecab801bacbef52c89139db3c405b633', 'timestamp': 1680930580}}","{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 9856, 'output_value': 17903721, 'input_value': 17913577, 'hash': 'ff6d280e9bf8b93e906cda5bf5e9313fecab801bacbef52c89139db3c405b633', 'timestamp': 1680930580}}",Pass,"{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': '1LWah4ZrZ4KKPW8yfncvZphTZNzuD1mMPu', 'value': 17913577}], 'hash': 'ff6d280e9bf8b93e906cda5bf5e9313fecab801bacbef52c89139db3c405b633', 'outputs': [{'to': '3ByXE8FbJBL3ZWUFkjXz7U6cJ9WVLcZPk7', 'value': 7142766}, {'to': '18xd3i2n317tTRx3c274TzMvL8Kox8mDeN', 'value': 10760955}]}]}","{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': '1LWah4ZrZ4KKPW8yfncvZphTZNzuD1mMPu', 'value': 17913577}], 'hash': 'ff6d280e9bf8b93e906cda5bf5e9313fecab801bacbef52c89139db3c405b633', 'outputs': [{'to': '3ByXE8FbJBL3ZWUFkjXz7U6cJ9WVLcZPk7', 'value': 7142766}, {'to': '18xd3i2n317tTRx3c274TzMvL8Kox8mDeN', 'value': 10760955}]}]}",Pass
784452,44de501e537cbcb4a6fec82fa3892367ce8cb6191a25b598b2d9de11a599cb2c,"{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 6204, 'output_value': 47522765, 'input_value': 47528969, 'hash': '44de501e537cbcb4a6fec82fa3892367ce8cb6191a25b598b2d9de11a599cb2c', 'timestamp': 1680930580}}","{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 6204, 'output_value': 47522765, 'input_value': 47528969, 'hash': '44de501e537cbcb4a6fec82fa3892367ce8cb6191a25b598b2d9de11a599cb2c', 'timestamp': 1680930580}}",Pass,"{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': 'bc1q5jtvr9s6anwljqmytm5x8z54f6vggzdf7xzzjs', 'value': 47528969}], 'hash': '44de501e537cbcb4a6fec82fa3892367ce8cb6191a25b598b2d9de11a599cb2c', 'outputs': [{'to': 'bc1qkw35m2y7dp62pvq39d7pxek8502uf3wvvzefqv', 'value': 45620931}, {'to': '1H9jWsso5zr6zetHNuQ2NeZ5BTyurxjubK', 'value': 1901834}]}]}","{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': 'bc1q5jtvr9s6anwljqmytm5x8z54f6vggzdf7xzzjs', 'value': 47528969}], 'hash': '44de501e537cbcb4a6fec82fa3892367ce8cb6191a25b598b2d9de11a599cb2c', 'outputs': [{'to': 'bc1qkw35m2y7dp62pvq39d7pxek8502uf3wvvzefqv', 'value': 45620931}, {'to': '1H9jWsso5zr6zetHNuQ2NeZ5BTyurxjubK', 'value': 1901834}]}]}",Pass
784452,b6dcea74ce2e2b8cd99bbc2667449c98ca51a0394d36ab3b57df80c31cb2e412,"{'transaction': {'output_count': 1, 'input_count': 3, 'fee': 19220, 'output_value': 208319, 'input_value': 227539, 'hash': 'b6dcea74ce2e2b8cd99bbc2667449c98ca51a0394d36ab3b57df80c31cb2e412', 'timestamp': 1680930580}}","{'transaction': {'output_count': 1, 'input_count': 3, 'fee': 19220, 'output_value': 208319, 'input_value': 227539, 'hash': 'b6dcea74ce2e2b8cd99bbc2667449c98ca51a0394d36ab3b57df80c31cb2e412', 'timestamp': 1680930580}}",Pass,"{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': '13bs62pdVzMTzBCkh87jApX4s43GQhivsM', 'value': 9935}, {'from': '1GARqB3weH1JS8iALUFQcAQRUReRmHdqLf', 'value': 15389}, {'from': '1P2vECfA9bFAHBTWMq1FfJUfzJ4rLBQSrz', 'value': 202215}], 'hash': 'b6dcea74ce2e2b8cd99bbc2667449c98ca51a0394d36ab3b57df80c31cb2e412', 'outputs': [{'to': 'bc1q7lax0fna6s5u4egssu03nv5xu9uycw9rkkydfx', 'value': 208319}]}]}","{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': '13bs62pdVzMTzBCkh87jApX4s43GQhivsM', 'value': 9935}, {'from': '1GARqB3weH1JS8iALUFQcAQRUReRmHdqLf', 'value': 15389}, {'from': '1P2vECfA9bFAHBTWMq1FfJUfzJ4rLBQSrz', 'value': 202215}], 'hash': 'b6dcea74ce2e2b8cd99bbc2667449c98ca51a0394d36ab3b57df80c31cb2e412', 'outputs': [{'to': 'bc1q7lax0fna6s5u4egssu03nv5xu9uycw9rkkydfx', 'value': 208319}]}]}",Pass
784452,11151c09d64b85cffa3e27a23b99a720cae18d69b6b0ad7db5d67f0c48e8d45e,"{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 7296, 'output_value': 1008566, 'input_value': 1015862, 'hash': '11151c09d64b85cffa3e27a23b99a720cae18d69b6b0ad7db5d67f0c48e8d45e', 'timestamp': 1680930580}}","{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 7296, 'output_value': 1008566, 'input_value': 1015862, 'hash': '11151c09d64b85cffa3e27a23b99a720cae18d69b6b0ad7db5d67f0c48e8d45e', 'timestamp': 1680930580}}",Pass,"{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': '1JrQACaULT2xwxwDiM3KwHbM9FzUdEez1u', 'value': 1015862}], 'hash': '11151c09d64b85cffa3e27a23b99a720cae18d69b6b0ad7db5d67f0c48e8d45e', 'outputs': [{'to': '191RiCL3onm6wDoyjrZrzFc22ptD7gG8Rb', 'value': 1008566}]}]}","{'transactions': [{'timestamp': 1680930580, 'inputs': [{'from': '1JrQACaULT2xwxwDiM3KwHbM9FzUdEez1u', 'value': 1015862}], 'hash': '11151c09d64b85cffa3e27a23b99a720cae18d69b6b0ad7db5d67f0c48e8d45e', 'outputs': [{'to': '191RiCL3onm6wDoyjrZrzFc22ptD7gG8Rb', 'value': 1008566}]}]}",Pass
