Block,Hash,crawler hash,neo4j hash,check hash,crawler address,neo4j address,check address
817505,fad7e459c709707d300045cfaade2d3568aa5dd0b596fa9d96fb41cd5767e5e2,"{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 9965, 'output_value': 14744, 'input_value': 24709, 'hash': 'fad7e459c709707d300045cfaade2d3568aa5dd0b596fa9d96fb41cd5767e5e2', 'timestamp': 1700405059}}","{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 9965, 'output_value': 14744, 'input_value': 24709, 'hash': 'fad7e459c709707d300045cfaade2d3568aa5dd0b596fa9d96fb41cd5767e5e2', 'timestamp': 1700405059}}",Pass,"{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1q4gphgsykr9elv8j6qt5rgpe6san8m8vtslu0ks', 'value': 24709}], 'hash': 'fad7e459c709707d300045cfaade2d3568aa5dd0b596fa9d96fb41cd5767e5e2', 'outputs': [{'to': 'bc1qzs8wpyhxvh4r0hffpvlzrsw8xzc5uawez8xjzw', 'value': 14744}]}]}","{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1q4gphgsykr9elv8j6qt5rgpe6san8m8vtslu0ks', 'value': 24709}], 'hash': 'fad7e459c709707d300045cfaade2d3568aa5dd0b596fa9d96fb41cd5767e5e2', 'outputs': [{'to': 'bc1qzs8wpyhxvh4r0hffpvlzrsw8xzc5uawez8xjzw', 'value': 14744}]}]}",Pass
817505,259ef77e9639212036b9633ad7adb417b0422bfcdb538a6b07ed2b85ffc55783,"{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 5500, 'output_value': 152700, 'input_value': 158200, 'hash': '259ef77e9639212036b9633ad7adb417b0422bfcdb538a6b07ed2b85ffc55783', 'timestamp': 1700405059}}","{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 5500, 'output_value': 152700, 'input_value': 158200, 'hash': '259ef77e9639212036b9633ad7adb417b0422bfcdb538a6b07ed2b85ffc55783', 'timestamp': 1700405059}}",Pass,"{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1qre6su22rmeprc8jqwh2wc57jkxuf5vp67e56e6', 'value': 158200}], 'hash': '259ef77e9639212036b9633ad7adb417b0422bfcdb538a6b07ed2b85ffc55783', 'outputs': [{'to': 'bc1qs0tlq2h5lq7237qrxw6m5t7720nzm9d86yx82c', 'value': 152700}]}]}","{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1qre6su22rmeprc8jqwh2wc57jkxuf5vp67e56e6', 'value': 158200}], 'hash': '259ef77e9639212036b9633ad7adb417b0422bfcdb538a6b07ed2b85ffc55783', 'outputs': [{'to': 'bc1qs0tlq2h5lq7237qrxw6m5t7720nzm9d86yx82c', 'value': 152700}]}]}",Pass
817505,a2f3ec0aae661bd75b2352a6a6b0a165327ffdf11e50ecf23a36e83add70138f,"{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 4012, 'output_value': 196324, 'input_value': 200336, 'hash': 'a2f3ec0aae661bd75b2352a6a6b0a165327ffdf11e50ecf23a36e83add70138f', 'timestamp': 1700405059}}","{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 4012, 'output_value': 196324, 'input_value': 200336, 'hash': 'a2f3ec0aae661bd75b2352a6a6b0a165327ffdf11e50ecf23a36e83add70138f', 'timestamp': 1700405059}}",Pass,"{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': '3PXPhhNpsVyoLBmwGpDKotTsJ5HnDoMnwC', 'value': 200336}], 'hash': 'a2f3ec0aae661bd75b2352a6a6b0a165327ffdf11e50ecf23a36e83add70138f', 'outputs': [{'to': '3AmDcorVfCwVJDFwmLVjjkNfLsySkPbEDz', 'value': 196324}]}]}","{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': '3PXPhhNpsVyoLBmwGpDKotTsJ5HnDoMnwC', 'value': 200336}], 'hash': 'a2f3ec0aae661bd75b2352a6a6b0a165327ffdf11e50ecf23a36e83add70138f', 'outputs': [{'to': '3AmDcorVfCwVJDFwmLVjjkNfLsySkPbEDz', 'value': 196324}]}]}",Pass
817505,2b222fb1eb20eca48daee62ffeda8d0d211e88ce7f8ce4ee5a439843eb43413a,"{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 8743, 'output_value': 294, 'input_value': 9037, 'hash': '2b222fb1eb20eca48daee62ffeda8d0d211e88ce7f8ce4ee5a439843eb43413a', 'timestamp': 1700405059}}","{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 8743, 'output_value': 294, 'input_value': 9037, 'hash': '2b222fb1eb20eca48daee62ffeda8d0d211e88ce7f8ce4ee5a439843eb43413a', 'timestamp': 1700405059}}",Pass,"{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1p59qsnmy09lll8ukju68nhad7azzd0pelq5027rkw78sdjvwjuzaqtmn40u', 'value': 9037}], 'hash': '2b222fb1eb20eca48daee62ffeda8d0d211e88ce7f8ce4ee5a439843eb43413a', 'outputs': [{'to': 'bc1qszgq9e5k7h0plru7a68g59cltuu69jd7h7c4kx', 'value': 294}]}]}","{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1p59qsnmy09lll8ukju68nhad7azzd0pelq5027rkw78sdjvwjuzaqtmn40u', 'value': 9037}], 'hash': '2b222fb1eb20eca48daee62ffeda8d0d211e88ce7f8ce4ee5a439843eb43413a', 'outputs': [{'to': 'bc1qszgq9e5k7h0plru7a68g59cltuu69jd7h7c4kx', 'value': 294}]}]}",Pass
817505,4a4e9fafdc4d32daf47f3fbf4e8caf599f53de22468ef17316762e4833d1953e,"{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 8743, 'output_value': 294, 'input_value': 9037, 'hash': '4a4e9fafdc4d32daf47f3fbf4e8caf599f53de22468ef17316762e4833d1953e', 'timestamp': 1700405059}}","{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 8743, 'output_value': 294, 'input_value': 9037, 'hash': '4a4e9fafdc4d32daf47f3fbf4e8caf599f53de22468ef17316762e4833d1953e', 'timestamp': 1700405059}}",Pass,"{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1ptgvr9vswh0kh6lmnsprp25lssuqvrsxggh5rd70xluvas5a0q6lq8jq5kp', 'value': 9037}], 'hash': '4a4e9fafdc4d32daf47f3fbf4e8caf599f53de22468ef17316762e4833d1953e', 'outputs': [{'to': 'bc1qszgq9e5k7h0plru7a68g59cltuu69jd7h7c4kx', 'value': 294}]}]}","{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1ptgvr9vswh0kh6lmnsprp25lssuqvrsxggh5rd70xluvas5a0q6lq8jq5kp', 'value': 9037}], 'hash': '4a4e9fafdc4d32daf47f3fbf4e8caf599f53de22468ef17316762e4833d1953e', 'outputs': [{'to': 'bc1qszgq9e5k7h0plru7a68g59cltuu69jd7h7c4kx', 'value': 294}]}]}",Pass
817505,4371173ec4a04f298ca01cc2fc9136a6e0c307cdf18f9fb113cf96342801a948,"{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 8743, 'output_value': 294, 'input_value': 9037, 'hash': '4371173ec4a04f298ca01cc2fc9136a6e0c307cdf18f9fb113cf96342801a948', 'timestamp': 1700405059}}","{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 8743, 'output_value': 294, 'input_value': 9037, 'hash': '4371173ec4a04f298ca01cc2fc9136a6e0c307cdf18f9fb113cf96342801a948', 'timestamp': 1700405059}}",Pass,"{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1pa2csl0fhk36txt8df3sa2t2nchj9x75zcg940ercef045z4ku5zqtxjmwx', 'value': 9037}], 'hash': '4371173ec4a04f298ca01cc2fc9136a6e0c307cdf18f9fb113cf96342801a948', 'outputs': [{'to': 'bc1qszgq9e5k7h0plru7a68g59cltuu69jd7h7c4kx', 'value': 294}]}]}","{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1pa2csl0fhk36txt8df3sa2t2nchj9x75zcg940ercef045z4ku5zqtxjmwx', 'value': 9037}], 'hash': '4371173ec4a04f298ca01cc2fc9136a6e0c307cdf18f9fb113cf96342801a948', 'outputs': [{'to': 'bc1qszgq9e5k7h0plru7a68g59cltuu69jd7h7c4kx', 'value': 294}]}]}",Pass
817505,f42ddd0db82cc32390a522c5def63ce022fb455c4420fefc9ece11fdf9eb6758,"{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 8743, 'output_value': 294, 'input_value': 9037, 'hash': 'f42ddd0db82cc32390a522c5def63ce022fb455c4420fefc9ece11fdf9eb6758', 'timestamp': 1700405059}}","{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 8743, 'output_value': 294, 'input_value': 9037, 'hash': 'f42ddd0db82cc32390a522c5def63ce022fb455c4420fefc9ece11fdf9eb6758', 'timestamp': 1700405059}}",Pass,"{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1pmharn0t45rzsy9k9vxn7azx23k0uwcl4wr4q359upk4evf8pzt8s6h9zv0', 'value': 9037}], 'hash': 'f42ddd0db82cc32390a522c5def63ce022fb455c4420fefc9ece11fdf9eb6758', 'outputs': [{'to': 'bc1qszgq9e5k7h0plru7a68g59cltuu69jd7h7c4kx', 'value': 294}]}]}","{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1pmharn0t45rzsy9k9vxn7azx23k0uwcl4wr4q359upk4evf8pzt8s6h9zv0', 'value': 9037}], 'hash': 'f42ddd0db82cc32390a522c5def63ce022fb455c4420fefc9ece11fdf9eb6758', 'outputs': [{'to': 'bc1qszgq9e5k7h0plru7a68g59cltuu69jd7h7c4kx', 'value': 294}]}]}",Pass
817505,769262a8b3d71289a770684a00a50e73ff2a2c1fb9d4bc550ca3202a1f5aa05e,"{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 8743, 'output_value': 294, 'input_value': 9037, 'hash': '769262a8b3d71289a770684a00a50e73ff2a2c1fb9d4bc550ca3202a1f5aa05e', 'timestamp': 1700405059}}","{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 8743, 'output_value': 294, 'input_value': 9037, 'hash': '769262a8b3d71289a770684a00a50e73ff2a2c1fb9d4bc550ca3202a1f5aa05e', 'timestamp': 1700405059}}",Pass,"{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1p2qm70v5y7xuexwh40y6sje9wa97yxaylzjn07cu92hjrrce4wmfsmndm4d', 'value': 9037}], 'hash': '769262a8b3d71289a770684a00a50e73ff2a2c1fb9d4bc550ca3202a1f5aa05e', 'outputs': [{'to': 'bc1qszgq9e5k7h0plru7a68g59cltuu69jd7h7c4kx', 'value': 294}]}]}","{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1p2qm70v5y7xuexwh40y6sje9wa97yxaylzjn07cu92hjrrce4wmfsmndm4d', 'value': 9037}], 'hash': '769262a8b3d71289a770684a00a50e73ff2a2c1fb9d4bc550ca3202a1f5aa05e', 'outputs': [{'to': 'bc1qszgq9e5k7h0plru7a68g59cltuu69jd7h7c4kx', 'value': 294}]}]}",Pass
817505,13974ee47f4bafcded9ea8bbb6766962c05c1a411d670c0f3276e9c56c04cc61,"{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 8743, 'output_value': 294, 'input_value': 9037, 'hash': '13974ee47f4bafcded9ea8bbb6766962c05c1a411d670c0f3276e9c56c04cc61', 'timestamp': 1700405059}}","{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 8743, 'output_value': 294, 'input_value': 9037, 'hash': '13974ee47f4bafcded9ea8bbb6766962c05c1a411d670c0f3276e9c56c04cc61', 'timestamp': 1700405059}}",Pass,"{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1pfcayvjvwf4lvj0ef7sa3yf67hsrte7g9ngu653clsykqy76jam8q0xwdzz', 'value': 9037}], 'hash': '13974ee47f4bafcded9ea8bbb6766962c05c1a411d670c0f3276e9c56c04cc61', 'outputs': [{'to': 'bc1qszgq9e5k7h0plru7a68g59cltuu69jd7h7c4kx', 'value': 294}]}]}","{'transactions': [{'timestamp': 1700405059, 'inputs': [{'from': 'bc1pfcayvjvwf4lvj0ef7sa3yf67hsrte7g9ngu653clsykqy76jam8q0xwdzz', 'value': 9037}], 'hash': '13974ee47f4bafcded9ea8bbb6766962c05c1a411d670c0f3276e9c56c04cc61', 'outputs': [{'to': 'bc1qszgq9e5k7h0plru7a68g59cltuu69jd7h7c4kx', 'value': 294}]}]}",Pass
