Block,Hash,crawler hash,neo4j hash,check hash,crawler address,neo4j address,check address
692221,7300b64324113cfc87b307d4a0ebdcb053146c51343ad95844b1066a1c9b535f,"{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 186165, 'output_value': 22917685, 'input_value': 23103850, 'hash': '7300b64324113cfc87b307d4a0ebdcb053146c51343ad95844b1066a1c9b535f', 'timestamp': 1626997354}}","{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 186165, 'output_value': 22917685, 'input_value': 23103850, 'hash': '7300b64324113cfc87b307d4a0ebdcb053146c51343ad95844b1066a1c9b535f', 'timestamp': 1626997354}}",Pass,"{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': '32wUM2Eu2omVQ3ahu3VARhD6ocKkoW1j9w', 'value': 23103850}], 'hash': '7300b64324113cfc87b307d4a0ebdcb053146c51343ad95844b1066a1c9b535f', 'outputs': [{'to': '38jB7D2LapFdtbCVnHa5tzHTg4FaTDjLG2', 'value': 10000000}, {'to': '32wUM2Eu2omVQ3ahu3VARhD6ocKkoW1j9w', 'value': 12917685}]}]}","{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': '32wUM2Eu2omVQ3ahu3VARhD6ocKkoW1j9w', 'value': 23103850}], 'hash': '7300b64324113cfc87b307d4a0ebdcb053146c51343ad95844b1066a1c9b535f', 'outputs': [{'to': '38jB7D2LapFdtbCVnHa5tzHTg4FaTDjLG2', 'value': 10000000}, {'to': '32wUM2Eu2omVQ3ahu3VARhD6ocKkoW1j9w', 'value': 12917685}]}]}",Pass
692221,7bcb0bca9fd378801415989ea96f979a49372005cc7f4e18fe4771af3065ce0e,"{'transaction': {'output_count': 3, 'input_count': 1, 'fee': 100000, 'output_value': 105714063, 'input_value': 105814063, 'hash': '7bcb0bca9fd378801415989ea96f979a49372005cc7f4e18fe4771af3065ce0e', 'timestamp': 1626997354}}","{'transaction': {'output_count': 3, 'input_count': 1, 'fee': 100000, 'output_value': 105714063, 'input_value': 105814063, 'hash': '7bcb0bca9fd378801415989ea96f979a49372005cc7f4e18fe4771af3065ce0e', 'timestamp': 1626997354}}",Pass,"{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': '17A16QmavnUfCW11DAApiJxp7ARnxN5pGX', 'value': 105814063}], 'hash': '7bcb0bca9fd378801415989ea96f979a49372005cc7f4e18fe4771af3065ce0e', 'outputs': [{'to': '13VeSeddtj8t2Tw594xNGyfHiVxozYb1yJ', 'value': 88320}, {'to': '1NacxbGQVcj56tY4fybSeiQAJETxt2pCtj', 'value': 7238944}, {'to': '17A16QmavnUfCW11DAApiJxp7ARnxN5pGX', 'value': 98386799}]}]}","{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': '17A16QmavnUfCW11DAApiJxp7ARnxN5pGX', 'value': 105814063}], 'hash': '7bcb0bca9fd378801415989ea96f979a49372005cc7f4e18fe4771af3065ce0e', 'outputs': [{'to': '13VeSeddtj8t2Tw594xNGyfHiVxozYb1yJ', 'value': 88320}, {'to': '1NacxbGQVcj56tY4fybSeiQAJETxt2pCtj', 'value': 7238944}, {'to': '17A16QmavnUfCW11DAApiJxp7ARnxN5pGX', 'value': 98386799}]}]}",Pass
692221,30720fcee98fbc498970de65576609194e7d75bfda4b0ad96feab7f259fb129e,"{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 50000, 'output_value': 229442, 'input_value': 279442, 'hash': '30720fcee98fbc498970de65576609194e7d75bfda4b0ad96feab7f259fb129e', 'timestamp': 1626997354}}","{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 50000, 'output_value': 229442, 'input_value': 279442, 'hash': '30720fcee98fbc498970de65576609194e7d75bfda4b0ad96feab7f259fb129e', 'timestamp': 1626997354}}",Pass,"{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': '36diLGG8U2LqVUEakEi3KqqyozHChiKHfG', 'value': 279442}], 'hash': '30720fcee98fbc498970de65576609194e7d75bfda4b0ad96feab7f259fb129e', 'outputs': [{'to': '1JX7VLfjNPvcM6ioXWYrbXKVFWZcaoThe9', 'value': 90100}, {'to': '36diLGG8U2LqVUEakEi3KqqyozHChiKHfG', 'value': 139342}]}]}","{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': '36diLGG8U2LqVUEakEi3KqqyozHChiKHfG', 'value': 279442}], 'hash': '30720fcee98fbc498970de65576609194e7d75bfda4b0ad96feab7f259fb129e', 'outputs': [{'to': '1JX7VLfjNPvcM6ioXWYrbXKVFWZcaoThe9', 'value': 90100}, {'to': '36diLGG8U2LqVUEakEi3KqqyozHChiKHfG', 'value': 139342}]}]}",Pass
692221,8756fd33ce60fe00039332b070e5fe9613efa0bc2cd4adefc26db66b3217547e,"{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 50000, 'output_value': 5350000, 'input_value': 5400000, 'hash': '8756fd33ce60fe00039332b070e5fe9613efa0bc2cd4adefc26db66b3217547e', 'timestamp': 1626997354}}","{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 50000, 'output_value': 5350000, 'input_value': 5400000, 'hash': '8756fd33ce60fe00039332b070e5fe9613efa0bc2cd4adefc26db66b3217547e', 'timestamp': 1626997354}}",Pass,"{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': '1NKZAyDoDEHhLJC7uw3pMyrYAw3XS4kG8j', 'value': 5400000}], 'hash': '8756fd33ce60fe00039332b070e5fe9613efa0bc2cd4adefc26db66b3217547e', 'outputs': [{'to': '1GDn5X4R5vjdSvFPrq1MJubXFkMHVcFJZv', 'value': 5350000}]}]}","{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': '1NKZAyDoDEHhLJC7uw3pMyrYAw3XS4kG8j', 'value': 5400000}], 'hash': '8756fd33ce60fe00039332b070e5fe9613efa0bc2cd4adefc26db66b3217547e', 'outputs': [{'to': '1GDn5X4R5vjdSvFPrq1MJubXFkMHVcFJZv', 'value': 5350000}]}]}",Pass
692221,7f9549766aa49946cf94a959233aa2ba6809835f9ff54df59b7e24afcdeaaaf5,"{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 30000, 'output_value': 16989706, 'input_value': 17019706, 'hash': '7f9549766aa49946cf94a959233aa2ba6809835f9ff54df59b7e24afcdeaaaf5', 'timestamp': 1626997354}}","{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 30000, 'output_value': 16989706, 'input_value': 17019706, 'hash': '7f9549766aa49946cf94a959233aa2ba6809835f9ff54df59b7e24afcdeaaaf5', 'timestamp': 1626997354}}",Pass,"{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': 'bc1q8whqmjlkffcd7gwuwvcjpfmslz7z4saxmvewxe', 'value': 17019706}], 'hash': '7f9549766aa49946cf94a959233aa2ba6809835f9ff54df59b7e24afcdeaaaf5', 'outputs': [{'to': '3E2LANTFaDeJzGD7kHKQtR3t31bzZQur39', 'value': 1598210}, {'to': 'bc1q8whqmjlkffcd7gwuwvcjpfmslz7z4saxmvewxe', 'value': 15391495}]}]}","{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': 'bc1q8whqmjlkffcd7gwuwvcjpfmslz7z4saxmvewxe', 'value': 17019706}], 'hash': '7f9549766aa49946cf94a959233aa2ba6809835f9ff54df59b7e24afcdeaaaf5', 'outputs': [{'to': '3E2LANTFaDeJzGD7kHKQtR3t31bzZQur39', 'value': 1598210}, {'to': 'bc1q8whqmjlkffcd7gwuwvcjpfmslz7z4saxmvewxe', 'value': 15391495}]}]}",Pass
692221,f678707df4cc4905cada1181d6304143e3881b86ad8f65f11b462844d2cde69d,"{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 40000, 'output_value': 36322505, 'input_value': 36362505, 'hash': 'f678707df4cc4905cada1181d6304143e3881b86ad8f65f11b462844d2cde69d', 'timestamp': 1626997354}}","{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 40000, 'output_value': 36322505, 'input_value': 36362505, 'hash': 'f678707df4cc4905cada1181d6304143e3881b86ad8f65f11b462844d2cde69d', 'timestamp': 1626997354}}",Pass,"{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': 'bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej', 'value': 36362505}], 'hash': 'f678707df4cc4905cada1181d6304143e3881b86ad8f65f11b462844d2cde69d', 'outputs': [{'to': '17L6N2ufW3fWQ5SVgGXgDmJpKzFR3BiBnZ', 'value': 27300000}, {'to': 'bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej', 'value': 9022505}]}]}","{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': 'bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej', 'value': 36362505}], 'hash': 'f678707df4cc4905cada1181d6304143e3881b86ad8f65f11b462844d2cde69d', 'outputs': [{'to': '17L6N2ufW3fWQ5SVgGXgDmJpKzFR3BiBnZ', 'value': 27300000}, {'to': 'bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej', 'value': 9022505}]}]}",Pass
692221,d220d9cad96126a868690be1009d6c62ee82c87f0d3b120e9ce0287da624fd2c,"{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 25608, 'output_value': 703614, 'input_value': 729222, 'hash': 'd220d9cad96126a868690be1009d6c62ee82c87f0d3b120e9ce0287da624fd2c', 'timestamp': 1626997354}}","{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 25608, 'output_value': 703614, 'input_value': 729222, 'hash': 'd220d9cad96126a868690be1009d6c62ee82c87f0d3b120e9ce0287da624fd2c', 'timestamp': 1626997354}}",Pass,"{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': 'bc1q478j9ff6uvwar90g5pg2wtclc6g7yqp7fmpgfn', 'value': 729222}], 'hash': 'd220d9cad96126a868690be1009d6c62ee82c87f0d3b120e9ce0287da624fd2c', 'outputs': [{'to': 'bc1q24vazf9jrmgu3t6uk7r4hdedrquvcj85trdw0c', 'value': 319692}, {'to': 'bc1qpfzmz9pnp8w0qcwmn3w9vfm09q46sn4rg7m9e5', 'value': 383922}]}]}","{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': 'bc1q478j9ff6uvwar90g5pg2wtclc6g7yqp7fmpgfn', 'value': 729222}], 'hash': 'd220d9cad96126a868690be1009d6c62ee82c87f0d3b120e9ce0287da624fd2c', 'outputs': [{'to': 'bc1q24vazf9jrmgu3t6uk7r4hdedrquvcj85trdw0c', 'value': 319692}, {'to': 'bc1qpfzmz9pnp8w0qcwmn3w9vfm09q46sn4rg7m9e5', 'value': 383922}]}]}",Pass
692221,397ee6b584414b1d9642421765e90b600385a06d346c6acf3570cc20f877a875,"{'transaction': {'output_count': 3, 'input_count': 1, 'fee': 25609, 'output_value': 94751936, 'input_value': 94777545, 'hash': '397ee6b584414b1d9642421765e90b600385a06d346c6acf3570cc20f877a875', 'timestamp': 1626997354}}","{'transaction': {'output_count': 3, 'input_count': 1, 'fee': 25609, 'output_value': 94751936, 'input_value': 94777545, 'hash': '397ee6b584414b1d9642421765e90b600385a06d346c6acf3570cc20f877a875', 'timestamp': 1626997354}}",Pass,"{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': 'bc1q4ur4un3ht0mr78g48kfnuqw0wekwgzlu83n8qp', 'value': 94777545}], 'hash': '397ee6b584414b1d9642421765e90b600385a06d346c6acf3570cc20f877a875', 'outputs': [{'to': '3C3WkdAQg5fNtfZWXK44BenpmSFWdnxN6Y', 'value': 890000}, {'to': 'bc1qrd0k0qanaxlzeqr0aln8fkx7kljm0g2qav7t82', 'value': 46930968}, {'to': 'bc1qxfmfgxm0dhs69xndlg0h4gp04250pskducttnd', 'value': 46930968}]}]}","{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': 'bc1q4ur4un3ht0mr78g48kfnuqw0wekwgzlu83n8qp', 'value': 94777545}], 'hash': '397ee6b584414b1d9642421765e90b600385a06d346c6acf3570cc20f877a875', 'outputs': [{'to': '3C3WkdAQg5fNtfZWXK44BenpmSFWdnxN6Y', 'value': 890000}, {'to': 'bc1qrd0k0qanaxlzeqr0aln8fkx7kljm0g2qav7t82', 'value': 46930968}, {'to': 'bc1qxfmfgxm0dhs69xndlg0h4gp04250pskducttnd', 'value': 46930968}]}]}",Pass
692221,690753c881fb422251d132e1dd99bf73c09ad06ed696172ca18849d09f66732b,"{'transaction': {'output_count': 3, 'input_count': 1, 'fee': 29682, 'output_value': 46901286, 'input_value': 46930968, 'hash': '690753c881fb422251d132e1dd99bf73c09ad06ed696172ca18849d09f66732b', 'timestamp': 1626997354}}","{'transaction': {'output_count': 3, 'input_count': 1, 'fee': 29682, 'output_value': 46901286, 'input_value': 46930968, 'hash': '690753c881fb422251d132e1dd99bf73c09ad06ed696172ca18849d09f66732b', 'timestamp': 1626997354}}",Pass,"{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': 'bc1qrd0k0qanaxlzeqr0aln8fkx7kljm0g2qav7t82', 'value': 46930968}], 'hash': '690753c881fb422251d132e1dd99bf73c09ad06ed696172ca18849d09f66732b', 'outputs': [{'to': '1JBWhJASvHnSvTTQddCaMS4oG5zYbN9VME', 'value': 1949536}, {'to': 'bc1qhlxggfm38qaex2rut9je4r9twvymktctp3839l', 'value': 22475875}, {'to': 'bc1qf4uzlmmmeg6g4hqu8xa0q5kmc7htswa5fjev6y', 'value': 22475875}]}]}","{'transactions': [{'timestamp': 1626997354, 'inputs': [{'from': 'bc1qrd0k0qanaxlzeqr0aln8fkx7kljm0g2qav7t82', 'value': 46930968}], 'hash': '690753c881fb422251d132e1dd99bf73c09ad06ed696172ca18849d09f66732b', 'outputs': [{'to': '1JBWhJASvHnSvTTQddCaMS4oG5zYbN9VME', 'value': 1949536}, {'to': 'bc1qhlxggfm38qaex2rut9je4r9twvymktctp3839l', 'value': 22475875}, {'to': 'bc1qf4uzlmmmeg6g4hqu8xa0q5kmc7htswa5fjev6y', 'value': 22475875}]}]}",Pass
